"actor_id","st","st_ratio","count","canon_ratio"
"http://bbti.bodleian.ox.ac.uk/details/?traderid=112714&printer_friendly=true","The arts",0,0,0.237623762376238
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113066&printer_friendly=true","Applied science",0.0727272727272727,4,0.328125
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113066&printer_friendly=true","History and geography",0.145454545454545,8,0.328125
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113066&printer_friendly=true","Information, general works",0,0,0.328125
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113066&printer_friendly=true","Language",0.127272727272727,7,0.328125
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113066&printer_friendly=true","Literature",0.236363636363636,13,0.328125
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113066&printer_friendly=true","Natural science, mathematics",0.0545454545454545,3,0.328125
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113066&printer_friendly=true","Philosophy",0,0,0.328125
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113066&printer_friendly=true","Religion",0.345454545454545,19,0.328125
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113066&printer_friendly=true","Social sciences",0.0181818181818182,1,0.328125
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113066&printer_friendly=true","The arts",0,0,0.328125
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113151&printer_friendly=true","Applied science",0,0,0.231707317073171
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113151&printer_friendly=true","History and geography",0.202898550724638,14,0.231707317073171
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113151&printer_friendly=true","Information, general works",0.0144927536231884,1,0.231707317073171
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113151&printer_friendly=true","Language",0.391304347826087,27,0.231707317073171
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113151&printer_friendly=true","Literature",0.159420289855072,11,0.231707317073171
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113151&printer_friendly=true","Natural science, mathematics",0.115942028985507,8,0.231707317073171
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113151&printer_friendly=true","Philosophy",0.0144927536231884,1,0.231707317073171
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113151&printer_friendly=true","Religion",0.0434782608695652,3,0.231707317073171
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113151&printer_friendly=true","Social sciences",0.0579710144927536,4,0.231707317073171
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113151&printer_friendly=true","The arts",0,0,0.231707317073171
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113163&printer_friendly=true","Applied science",0,0,0.138888888888889
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113163&printer_friendly=true","History and geography",0.180616740088106,41,0.138888888888889
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113163&printer_friendly=true","Information, general works",0,0,0.138888888888889
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113163&printer_friendly=true","Language",0.0352422907488987,8,0.138888888888889
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113163&printer_friendly=true","Literature",0.0837004405286344,19,0.138888888888889
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113163&printer_friendly=true","Natural science, mathematics",0.013215859030837,3,0.138888888888889
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113163&printer_friendly=true","Philosophy",0.0572687224669604,13,0.138888888888889
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113163&printer_friendly=true","Religion",0.594713656387665,135,0.138888888888889
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113163&printer_friendly=true","Social sciences",0.013215859030837,3,0.138888888888889
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113163&printer_friendly=true","The arts",0.0220264317180617,5,0.138888888888889
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113210&printer_friendly=true","Applied science",0.046875,6,0.404907975460123
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113210&printer_friendly=true","History and geography",0,0,0.404907975460123
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113210&printer_friendly=true","Information, general works",0.015625,2,0.404907975460123
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113210&printer_friendly=true","Language",0,0,0.404907975460123
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113210&printer_friendly=true","Literature",0.8203125,105,0.404907975460123
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113210&printer_friendly=true","Natural science, mathematics",0.0078125,1,0.404907975460123
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113210&printer_friendly=true","Philosophy",0,0,0.404907975460123
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113210&printer_friendly=true","Religion",0.0078125,1,0.404907975460123
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113210&printer_friendly=true","Social sciences",0.0234375,3,0.404907975460123
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113210&printer_friendly=true","The arts",0.078125,10,0.404907975460123
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113384&printer_friendly=true","Applied science",0.0555555555555556,9,0.466321243523316
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113384&printer_friendly=true","History and geography",0.135802469135802,22,0.466321243523316
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113384&printer_friendly=true","Information, general works",0.0185185185185185,3,0.466321243523316
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113384&printer_friendly=true","Language",0.148148148148148,24,0.466321243523316
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113384&printer_friendly=true","Literature",0.382716049382716,62,0.466321243523316
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113384&printer_friendly=true","Natural science, mathematics",0.0432098765432099,7,0.466321243523316
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113384&printer_friendly=true","Philosophy",0,0,0.466321243523316
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113384&printer_friendly=true","Religion",0.154320987654321,25,0.466321243523316
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113384&printer_friendly=true","Social sciences",0.0555555555555556,9,0.466321243523316
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113384&printer_friendly=true","The arts",0.00617283950617284,1,0.466321243523316
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113385&printer_friendly=true","Applied science",0.0980392156862745,5,0.0403225806451613
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113385&printer_friendly=true","History and geography",0.0196078431372549,1,0.0403225806451613
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113385&printer_friendly=true","Information, general works",0.0196078431372549,1,0.0403225806451613
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113385&printer_friendly=true","Language",0.0784313725490196,4,0.0403225806451613
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113385&printer_friendly=true","Literature",0.0784313725490196,4,0.0403225806451613
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113385&printer_friendly=true","Natural science, mathematics",0.0392156862745098,2,0.0403225806451613
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113385&printer_friendly=true","Philosophy",0.0784313725490196,4,0.0403225806451613
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113385&printer_friendly=true","Religion",0.313725490196078,16,0.0403225806451613
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113385&printer_friendly=true","Social sciences",0.274509803921569,14,0.0403225806451613
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113385&printer_friendly=true","The arts",0,0,0.0403225806451613
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113516&printer_friendly=true","Applied science",0.195121951219512,24,0.124031007751938
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113516&printer_friendly=true","History and geography",0.121951219512195,15,0.124031007751938
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113516&printer_friendly=true","Information, general works",0.016260162601626,2,0.124031007751938
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113516&printer_friendly=true","Language",0.040650406504065,5,0.124031007751938
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113516&printer_friendly=true","Literature",0.195121951219512,24,0.124031007751938
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113516&printer_friendly=true","Natural science, mathematics",0.032520325203252,4,0.124031007751938
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113516&printer_friendly=true","Philosophy",0.0569105691056911,7,0.124031007751938
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113516&printer_friendly=true","Religion",0.300813008130081,37,0.124031007751938
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113516&printer_friendly=true","Social sciences",0.040650406504065,5,0.124031007751938
"http://bbti.bodleian.ox.ac.uk/details/?traderid=113516&printer_friendly=true","The arts",0,0,0.124031007751938
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114040&printer_friendly=true","Applied science",0,0,0.346666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114040&printer_friendly=true","History and geography",0,0,0.346666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114040&printer_friendly=true","Information, general works",0.205128205128205,8,0.346666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114040&printer_friendly=true","Language",0,0,0.346666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114040&printer_friendly=true","Literature",0.282051282051282,11,0.346666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114040&printer_friendly=true","Natural science, mathematics",0,0,0.346666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114040&printer_friendly=true","Philosophy",0.0256410256410256,1,0.346666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114040&printer_friendly=true","Religion",0.102564102564103,4,0.346666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114040&printer_friendly=true","Social sciences",0.384615384615385,15,0.346666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114040&printer_friendly=true","The arts",0,0,0.346666666666667
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114094&printer_friendly=true","Applied science",0.0512820512820513,6,0.27741935483871
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114094&printer_friendly=true","History and geography",0.0256410256410256,3,0.27741935483871
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114094&printer_friendly=true","Information, general works",0,0,0.27741935483871
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114094&printer_friendly=true","Language",0.0598290598290598,7,0.27741935483871
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114094&printer_friendly=true","Literature",0.418803418803419,49,0.27741935483871
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114094&printer_friendly=true","Natural science, mathematics",0.0170940170940171,2,0.27741935483871
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114094&printer_friendly=true","Philosophy",0.0512820512820513,6,0.27741935483871
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114094&printer_friendly=true","Religion",0.0769230769230769,9,0.27741935483871
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114094&printer_friendly=true","Social sciences",0.299145299145299,35,0.27741935483871
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114094&printer_friendly=true","The arts",0,0,0.27741935483871
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114102&printer_friendly=true","Applied science",0.0135135135135135,2,0.213333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114102&printer_friendly=true","History and geography",0.0810810810810811,12,0.213333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114102&printer_friendly=true","Information, general works",0,0,0.213333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114102&printer_friendly=true","Language",0.0878378378378378,13,0.213333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114102&printer_friendly=true","Literature",0.155405405405405,23,0.213333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114102&printer_friendly=true","Natural science, mathematics",0.0135135135135135,2,0.213333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114102&printer_friendly=true","Philosophy",0.0675675675675676,10,0.213333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114102&printer_friendly=true","Religion",0.527027027027027,78,0.213333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114102&printer_friendly=true","Social sciences",0.0405405405405405,6,0.213333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114102&printer_friendly=true","The arts",0.0135135135135135,2,0.213333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114118&printer_friendly=true","Applied science",0.0277777777777778,1,0.087378640776699
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114118&printer_friendly=true","History and geography",0,0,0.087378640776699
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114118&printer_friendly=true","Information, general works",0,0,0.087378640776699
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114118&printer_friendly=true","Language",0,0,0.087378640776699
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114118&printer_friendly=true","Literature",0.0555555555555556,2,0.087378640776699
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114118&printer_friendly=true","Natural science, mathematics",0,0,0.087378640776699
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114118&printer_friendly=true","Philosophy",0,0,0.087378640776699
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114118&printer_friendly=true","Religion",0.527777777777778,19,0.087378640776699
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114118&printer_friendly=true","Social sciences",0.388888888888889,14,0.087378640776699
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114118&printer_friendly=true","The arts",0,0,0.087378640776699
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114125&printer_friendly=true","Applied science",0.0772946859903382,16,0.215584415584416
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114125&printer_friendly=true","History and geography",0.0821256038647343,17,0.215584415584416
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114125&printer_friendly=true","Information, general works",0.0338164251207729,7,0.215584415584416
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114125&printer_friendly=true","Language",0.0241545893719807,5,0.215584415584416
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114125&printer_friendly=true","Literature",0.381642512077295,79,0.215584415584416
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114125&printer_friendly=true","Natural science, mathematics",0.0144927536231884,3,0.215584415584416
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114125&printer_friendly=true","Philosophy",0.101449275362319,21,0.215584415584416
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114125&printer_friendly=true","Religion",0.106280193236715,22,0.215584415584416
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114125&printer_friendly=true","Social sciences",0.173913043478261,36,0.215584415584416
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114125&printer_friendly=true","The arts",0.00483091787439614,1,0.215584415584416
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114143&printer_friendly=true","Applied science",0,0,0.514851485148515
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114143&printer_friendly=true","History and geography",0,0,0.514851485148515
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114143&printer_friendly=true","Information, general works",0.20253164556962,16,0.514851485148515
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114143&printer_friendly=true","Language",0.113924050632911,9,0.514851485148515
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114143&printer_friendly=true","Literature",0,0,0.514851485148515
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114143&printer_friendly=true","Natural science, mathematics",0.556962025316456,44,0.514851485148515
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114143&printer_friendly=true","Philosophy",0,0,0.514851485148515
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114143&printer_friendly=true","Religion",0.10126582278481,8,0.514851485148515
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114143&printer_friendly=true","Social sciences",0.0253164556962025,2,0.514851485148515
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114143&printer_friendly=true","The arts",0,0,0.514851485148515
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114146&printer_friendly=true","Applied science",0,0,0.692307692307692
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114146&printer_friendly=true","History and geography",0,0,0.692307692307692
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114146&printer_friendly=true","Information, general works",0.228070175438596,13,0.692307692307692
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114146&printer_friendly=true","Language",0,0,0.692307692307692
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114146&printer_friendly=true","Literature",0,0,0.692307692307692
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114146&printer_friendly=true","Natural science, mathematics",0.684210526315789,39,0.692307692307692
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114146&printer_friendly=true","Philosophy",0,0,0.692307692307692
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114146&printer_friendly=true","Religion",0.0175438596491228,1,0.692307692307692
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114146&printer_friendly=true","Social sciences",0.0701754385964912,4,0.692307692307692
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114146&printer_friendly=true","The arts",0,0,0.692307692307692
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114404&printer_friendly=true","Applied science",0.0454545454545455,5,0.16243654822335
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114404&printer_friendly=true","History and geography",0.118181818181818,13,0.16243654822335
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114404&printer_friendly=true","Information, general works",0.0818181818181818,9,0.16243654822335
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114404&printer_friendly=true","Language",0.0545454545454545,6,0.16243654822335
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114404&printer_friendly=true","Literature",0.190909090909091,21,0.16243654822335
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114404&printer_friendly=true","Natural science, mathematics",0.0272727272727273,3,0.16243654822335
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114404&printer_friendly=true","Philosophy",0.145454545454545,16,0.16243654822335
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114404&printer_friendly=true","Religion",0.190909090909091,21,0.16243654822335
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114404&printer_friendly=true","Social sciences",0.127272727272727,14,0.16243654822335
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114404&printer_friendly=true","The arts",0.0181818181818182,2,0.16243654822335
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114505&printer_friendly=true","Applied science",0.037037037037037,2,0.532258064516129
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114505&printer_friendly=true","History and geography",0.111111111111111,6,0.532258064516129
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114505&printer_friendly=true","Information, general works",0,0,0.532258064516129
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114505&printer_friendly=true","Language",0.185185185185185,10,0.532258064516129
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114505&printer_friendly=true","Literature",0.611111111111111,33,0.532258064516129
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114505&printer_friendly=true","Natural science, mathematics",0,0,0.532258064516129
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114505&printer_friendly=true","Philosophy",0,0,0.532258064516129
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114505&printer_friendly=true","Religion",0.0185185185185185,1,0.532258064516129
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114505&printer_friendly=true","Social sciences",0.037037037037037,2,0.532258064516129
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114505&printer_friendly=true","The arts",0,0,0.532258064516129
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114532&printer_friendly=true","Applied science",0,0,0.252032520325203
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114532&printer_friendly=true","History and geography",0.105882352941176,9,0.252032520325203
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114532&printer_friendly=true","Information, general works",0,0,0.252032520325203
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114532&printer_friendly=true","Language",0.0705882352941176,6,0.252032520325203
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114532&printer_friendly=true","Literature",0.0352941176470588,3,0.252032520325203
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114532&printer_friendly=true","Natural science, mathematics",0.0352941176470588,3,0.252032520325203
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114532&printer_friendly=true","Philosophy",0.105882352941176,9,0.252032520325203
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114532&printer_friendly=true","Religion",0.647058823529412,55,0.252032520325203
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114532&printer_friendly=true","Social sciences",0,0,0.252032520325203
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114532&printer_friendly=true","The arts",0,0,0.252032520325203
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114549&printer_friendly=true","Applied science",0,0,0.172413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114549&printer_friendly=true","History and geography",0.0714285714285714,2,0.172413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114549&printer_friendly=true","Information, general works",0.0357142857142857,1,0.172413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114549&printer_friendly=true","Language",0,0,0.172413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114549&printer_friendly=true","Literature",0.464285714285714,13,0.172413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114549&printer_friendly=true","Natural science, mathematics",0,0,0.172413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114549&printer_friendly=true","Philosophy",0,0,0.172413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114549&printer_friendly=true","Religion",0.321428571428571,9,0.172413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114549&printer_friendly=true","Social sciences",0.107142857142857,3,0.172413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114549&printer_friendly=true","The arts",0,0,0.172413793103448
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114791&printer_friendly=true","Applied science",0.1015625,13,0.235602094240838
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114791&printer_friendly=true","History and geography",0.078125,10,0.235602094240838
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114791&printer_friendly=true","Information, general works",0.015625,2,0.235602094240838
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114791&printer_friendly=true","Language",0.0625,8,0.235602094240838
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114791&printer_friendly=true","Literature",0.1328125,17,0.235602094240838
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114791&printer_friendly=true","Natural science, mathematics",0.0234375,3,0.235602094240838
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114791&printer_friendly=true","Philosophy",0.0625,8,0.235602094240838
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114791&printer_friendly=true","Religion",0.4765625,61,0.235602094240838
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114791&printer_friendly=true","Social sciences",0.046875,6,0.235602094240838
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114791&printer_friendly=true","The arts",0,0,0.235602094240838
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114796&printer_friendly=true","Applied science",0.0303030303030303,2,0.453333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114796&printer_friendly=true","History and geography",0.0151515151515152,1,0.453333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114796&printer_friendly=true","Information, general works",0,0,0.453333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114796&printer_friendly=true","Language",0,0,0.453333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114796&printer_friendly=true","Literature",0.909090909090909,60,0.453333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114796&printer_friendly=true","Natural science, mathematics",0.0151515151515152,1,0.453333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114796&printer_friendly=true","Philosophy",0,0,0.453333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114796&printer_friendly=true","Religion",0,0,0.453333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114796&printer_friendly=true","Social sciences",0,0,0.453333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114796&printer_friendly=true","The arts",0.0303030303030303,2,0.453333333333333
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114835&printer_friendly=true","Applied science",0.27906976744186,12,0.06
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114835&printer_friendly=true","History and geography",0.0697674418604651,3,0.06
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114835&printer_friendly=true","Information, general works",0,0,0.06
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114835&printer_friendly=true","Language",0.0465116279069767,2,0.06
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114835&printer_friendly=true","Literature",0.255813953488372,11,0.06
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114835&printer_friendly=true","Natural science, mathematics",0,0,0.06
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114835&printer_friendly=true","Philosophy",0.0232558139534884,1,0.06
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114835&printer_friendly=true","Religion",0.255813953488372,11,0.06
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114835&printer_friendly=true","Social sciences",0.0697674418604651,3,0.06
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114835&printer_friendly=true","The arts",0,0,0.06
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114876&printer_friendly=true","Applied science",0.0482758620689655,7,0.394736842105263
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114876&printer_friendly=true","History and geography",0.0413793103448276,6,0.394736842105263
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114876&printer_friendly=true","Information, general works",0.0275862068965517,4,0.394736842105263
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114876&printer_friendly=true","Language",0.0758620689655172,11,0.394736842105263
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114876&printer_friendly=true","Literature",0.193103448275862,28,0.394736842105263
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114876&printer_friendly=true","Natural science, mathematics",0.0137931034482759,2,0.394736842105263
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114876&printer_friendly=true","Philosophy",0.0689655172413793,10,0.394736842105263
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114876&printer_friendly=true","Religion",0.517241379310345,75,0.394736842105263
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114876&printer_friendly=true","Social sciences",0.0137931034482759,2,0.394736842105263
"http://bbti.bodleian.ox.ac.uk/details/?traderid=114876&printer_friendly=true","The arts",0,0,0.394736842105263
"http://bbti.bodleian.ox.ac.uk/details/?traderid=115098&printer_friendly=true","Applied science",0,0,0.171875
"http://bbti.bodleian.ox.ac.uk/details/?traderid=115098&printer_friendly=true","History and geography",0,0,0.171875
"http://bbti.bodleian.ox.ac.uk/details/?traderid=115098&printer_friendly=true","Information, general works",0,0,0.171875
"http://bbti.bodleian.ox.ac.uk/details/?traderid=115098&printer_friendly=true","Language",0,0,0.171875
"http://bbti.bodleian.ox.ac.uk/details/?traderid=115098&printer_friendly=true","Literature",0,0,0.171875
"http://bbti.bodleian.ox.ac.uk/details/?traderid=115098&printer_friendly=true","Natural science, mathematics",0,0,0.171875
